invoice_id,Customer_Name,industry,country,company_size,customer_type,contract_type,amount,days_to_due,days_late,past_due_ratio,profit_margin_trend,cash_flow_status,recent_loan_applications,credit_hold_history,industry_payment_benchmark,economic_health_index,late_payment
1897,OmniTrade Co,Education,IE,Medium,New,Recurring,8249.98,45,22,0.58,Improving,Negative,4,FALSE,0.6,-0.37,0
1898,BuildMax Engineering,Healthcare,PK,Medium,New,Recurring,1696.58,45,30,0.27,Improving,Negative,2,TRUE,0.58,-0.34,0
1899,BluePeak Insurance,Finance,DE,Small,New,Recurring,9044.45,30,14,0.31,Stable,Positive,2,FALSE,0.89,-0.37,0
1900,UrbanMove Transport,Manufacturing,DE,Large,Returning,Recurring,2603.07,60,52,0.65,Improving,Negative,5,FALSE,0.44,-0.29,1
1901,BlueStone Retail,Manufacturing,IE,Large,Returning,One-time,970.76,60,35,0.9,Improving,Negative,5,TRUE,0.35,-0.07,1
1902,FreshMart Foods,Manufacturing,UK,Medium,Returning,One-time,2167.49,45,12,0.03,Stable,Positive,3,TRUE,0.4,-0.06,0
1903,InnoHealth Labs,Education,UK,Medium,New,One-time,966.61,15,54,0.98,Stable,Positive,0,TRUE,0.69,0.22,1
1904,SkyVision Telecom,IT Services,FR,Medium,Returning,Project-based,9272.44,60,64,0.83,Stable,Negative,1,TRUE,0.32,-0.15,1
1905,HealthHub Clinics,Finance,FR,Large,Returning,Project-based,6872.58,60,20,0.09,Improving,Negative,0,FALSE,0.63,-0.13,0
1906,Cloudify Solutions,Manufacturing,IN,Small,Returning,Recurring,4442.42,60,60,0.62,Declining,Negative,3,TRUE,0.56,0.63,1
1907,QuickPay Fintech,Finance,PK,Medium,New,Recurring,3744.7,15,56,0.96,Stable,Positive,5,TRUE,0.45,0.39,1
1908,IronGate Construction,Finance,IN,Medium,Returning,Project-based,5644.57,15,20,0.28,Declining,Positive,3,FALSE,0.6,-0.31,0
1909,StreamTech,Retail,UK,Medium,Returning,Project-based,4260.7,30,67,0.71,Declining,Negative,2,TRUE,0.67,0.95,1
1910,SmartEdge Security,Healthcare,PK,Medium,Returning,One-time,4200.32,45,49,0.88,Declining,Negative,2,TRUE,0.71,0.23,1
1911,PrimeTech AI,Healthcare,FR,Large,Returning,One-time,9773.72,60,24,0.31,Improving,Negative,4,TRUE,0.66,0.86,0
1912,QuickServe Delivery,Retail,FR,Large,New,Project-based,2739.49,45,44,0.86,Stable,Positive,0,TRUE,0.42,0.16,1
1913,BioEdge Pharma,Education,UK,Medium,Returning,Recurring,4485.32,45,43,0.57,Improving,Negative,2,TRUE,0.34,-0.75,1
1914,QuickServe Delivery,Healthcare,IE,Large,New,Project-based,2720.21,30,31,0.04,Improving,Positive,3,TRUE,0.88,-0.22,1
1915,MegaLogistics,IT Services,FR,Large,Returning,Recurring,3694.76,30,32,0.23,Declining,Negative,1,TRUE,0.8,-0.31,1
1916,PeakFinance,IT Services,IE,Small,Returning,One-time,9367.86,30,50,0.26,Declining,Negative,1,TRUE,0.83,-0.42,1
1917,AutoDrive Technologies,Construction,PK,Medium,New,Project-based,2907.69,30,41,0.63,Improving,Positive,2,TRUE,0.59,-0.84,1
1918,ClearTech Digital,Construction,PK,Large,New,Recurring,123.42,15,31,0.36,Stable,Positive,5,TRUE,0.86,-0.36,1
1919,DataBridge Analytics,Education,UK,Small,Returning,Recurring,9465.3,30,29,0.56,Stable,Positive,5,TRUE,0.49,-0.99,0
1920,UrbanEstate Developers,Education,UK,Medium,New,Project-based,9316.39,30,15,0.21,Improving,Negative,1,TRUE,0.56,-0.56,0
1921,TradeLink Exports,Manufacturing,IE,Large,Returning,Project-based,5487.99,60,80,0.9,Declining,Negative,0,TRUE,0.54,0.49,1
1922,AutoParts Depot,Construction,DE,Medium,New,Project-based,6335.76,45,9,0.47,Improving,Positive,2,TRUE,0.54,0.08,0
1923,BrightEdge AI,Manufacturing,IN,Large,Returning,One-time,8100.36,60,57,0.68,Improving,Negative,3,TRUE,0.68,0.52,1
1924,FreshLeaf Organics,Education,FR,Medium,Returning,Project-based,1307.61,15,28,0.2,Stable,Negative,5,FALSE,0.63,0.11,0
1925,MegaLogistics,IT Services,DE,Small,New,Project-based,4444.28,60,0,0.83,Improving,Positive,4,FALSE,0.84,-0.48,0
1926,EcoPlus Packaging,IT Services,UK,Small,Returning,Recurring,2569.38,60,47,0.66,Declining,Negative,4,TRUE,0.88,-0.01,1
1927,MobiLink,Finance,FR,Large,New,Project-based,3203.88,45,48,0.94,Improving,Negative,0,FALSE,0.53,-0.08,1
1928,VentureX Holdings,Finance,FR,Large,New,Recurring,7578.38,60,8,0.57,Improving,Positive,2,FALSE,0.66,0.86,0
1929,SmartFinance Advisors,Healthcare,IE,Small,New,Recurring,7278.73,60,41,0.24,Improving,Positive,3,TRUE,0.55,-0.05,1
1930,HealthHub Clinics,Retail,FR,Large,New,Recurring,3989.49,60,19,0.7,Improving,Positive,4,FALSE,0.66,-0.6,0
1931,NextLevel Consulting,Healthcare,PK,Medium,Returning,Project-based,3146.42,45,50,0.67,Improving,Negative,1,TRUE,0.48,-0.29,1
1932,RetailVerse,IT Services,IN,Small,Returning,Recurring,2726.23,30,23,0.61,Improving,Positive,4,TRUE,0.51,0.09,0
1933,Oceanic Shipping,Construction,FR,Medium,Returning,Recurring,9536.26,60,52,0.97,Improving,Negative,0,TRUE,0.37,-0.79,1
1934,MediCore Systems,Construction,IE,Large,Returning,Recurring,4724.93,15,53,0.5,Declining,Negative,0,TRUE,0.33,-0.57,1
1935,Oceanic Shipping,Construction,UK,Medium,New,Recurring,1578.08,30,53,0.98,Stable,Negative,5,TRUE,0.73,-0.56,1
1936,EcoFuel Energy,Retail,DE,Large,New,Recurring,6136.32,45,24,0.61,Improving,Positive,1,TRUE,0.39,-0.25,0
1937,QuantumSoft,Finance,PK,Large,New,One-time,8610.15,45,53,1,Declining,Positive,3,TRUE,0.81,0.06,1
1938,BioPure Chemicals,Retail,US,Small,Returning,One-time,4852.76,30,29,0.73,Declining,Positive,0,FALSE,0.69,-0.8,0
1939,GreenWay Manufacturing,IT Services,US,Small,New,Recurring,5842.11,30,36,0.5,Declining,Positive,5,TRUE,0.35,0.43,1
1940,BioPure Chemicals,Construction,FR,Small,New,Project-based,7907.09,45,23,0.15,Declining,Positive,3,FALSE,0.73,-0.21,0
1941,NovaFoods,Manufacturing,PK,Large,New,Project-based,6736.06,15,38,0.67,Improving,Positive,3,TRUE,0.52,-0.01,1
1942,CloudWorks Ltd,Manufacturing,UK,Large,New,Recurring,4653.36,45,47,0.44,Declining,Positive,4,TRUE,0.38,-0.04,1
1943,SmartFinance Advisors,Retail,UK,Medium,Returning,One-time,9517.12,45,17,0.24,Improving,Positive,5,FALSE,0.63,0.15,0
1944,PayPro Financials,Construction,UK,Small,New,Recurring,3240.16,30,52,0.09,Declining,Negative,2,FALSE,0.78,-0.64,1
1945,UrbanStyle Retail,Healthcare,PK,Medium,Returning,Recurring,2133.39,45,66,0.95,Stable,Negative,3,FALSE,0.42,-0.04,1
1946,AgriGrow Foods,Retail,IN,Small,New,Project-based,1622.6,60,39,0.57,Declining,Positive,4,FALSE,0.63,-0.47,1
1947,AgroFresh Farms,Manufacturing,DE,Small,New,One-time,4990.02,45,41,0.84,Declining,Positive,4,TRUE,0.67,0.8,1
1948,PureBuild Construction,Healthcare,UK,Large,Returning,Recurring,9319.68,30,54,0.94,Stable,Negative,2,TRUE,0.5,0.09,1
1949,NextGen IT,Retail,DE,Large,New,Recurring,5382.77,45,48,0.57,Declining,Negative,4,TRUE,0.43,0.83,1
1950,DataSphere,Manufacturing,IE,Small,Returning,Project-based,3611.28,30,53,0.79,Declining,Negative,4,TRUE,0.65,-0.41,1
1951,HealthHub Clinics,Healthcare,FR,Large,Returning,One-time,7519.73,15,32,0.54,Declining,Negative,3,TRUE,0.38,-0.97,1
1952,CityHealth Hospitals,Education,US,Large,New,Recurring,2787.45,30,27,0.76,Declining,Positive,0,FALSE,0.81,-0.7,0
1953,HealthHub Clinics,Retail,IE,Medium,Returning,One-time,6318.72,60,33,0.59,Stable,Positive,3,FALSE,0.37,0.98,1
1954,TechLine Systems,Education,DE,Small,New,One-time,924.5,30,42,0.91,Improving,Positive,3,FALSE,0.56,-0.28,1
1955,IronGate Construction,Healthcare,PK,Small,Returning,Recurring,1777.78,45,27,0.27,Stable,Positive,4,FALSE,0.34,0.65,0
1956,SmartEdu Academy,Finance,DE,Large,New,Recurring,4317.96,60,12,0.42,Stable,Negative,4,FALSE,0.66,0.1,0
1957,FinEdge Corp,Retail,US,Medium,New,Project-based,9559.02,15,65,0.93,Declining,Negative,3,FALSE,0.83,0.08,1
1958,CloudWorks Ltd,Manufacturing,UK,Medium,Returning,Recurring,3441.38,60,25,0.13,Improving,Negative,0,FALSE,0.38,0.3,0
1959,ShopWise Market,Construction,UK,Medium,Returning,Project-based,9384.88,45,41,0.41,Improving,Positive,0,FALSE,0.66,0.62,1
1960,NovaCom IT,Finance,IN,Small,Returning,Recurring,9263.03,30,35,0.37,Stable,Negative,1,TRUE,0.67,0.32,1
1961,SmartFinance Advisors,Healthcare,FR,Large,Returning,One-time,9101.62,30,22,0.26,Improving,Positive,3,FALSE,0.46,0.98,0
1962,PureBuild Construction,Healthcare,IE,Medium,Returning,One-time,4272.93,45,25,0.12,Stable,Positive,5,FALSE,0.44,-0.23,0
1963,AgroFresh Farms,IT Services,FR,Large,New,One-time,4841.56,45,52,0.81,Declining,Positive,4,TRUE,0.69,-0.28,1
1964,MobiLink,IT Services,PK,Large,Returning,One-time,8919.88,30,17,0.01,Declining,Positive,4,FALSE,0.85,-0.08,0
1965,CloudWorks Ltd,Retail,FR,Small,New,Recurring,1095.66,45,58,0.85,Stable,Positive,2,TRUE,0.62,-0.87,1
1966,TechConnect,IT Services,US,Medium,Returning,Project-based,8850.56,45,25,0.99,Improving,Positive,4,FALSE,0.61,-0.92,0
1967,AutoZone Motors,Manufacturing,UK,Large,Returning,Recurring,3964.43,45,72,0.7,Improving,Negative,4,FALSE,0.49,-0.42,1
1968,NextStep Consulting,Healthcare,US,Large,New,One-time,3656.11,30,36,0.26,Stable,Positive,3,TRUE,0.43,0.21,1
1969,BluePeak Insurance,Healthcare,IE,Medium,Returning,One-time,5430.7,30,25,0.04,Improving,Positive,3,TRUE,0.38,0.65,0
1970,PeakFinance,Education,DE,Large,New,One-time,3061.39,60,31,0.47,Stable,Positive,0,TRUE,0.85,-0.85,1
1971,Zenith Logistics,Construction,IE,Large,Returning,Recurring,4762.65,15,59,0.61,Declining,Negative,0,FALSE,0.75,-0.64,1
1972,AutoWorld Services,Construction,FR,Small,Returning,Recurring,6765.37,45,21,0.07,Stable,Positive,4,TRUE,0.58,-0.44,0
1973,NovaFoods,Manufacturing,IN,Medium,Returning,Project-based,981.24,15,46,0.92,Improving,Negative,2,FALSE,0.61,0.68,1
1974,UrbanMove Transport,IT Services,FR,Medium,New,One-time,2087.04,15,23,0.36,Improving,Positive,4,TRUE,0.89,0.44,0
1975,BrightStar Retail,Retail,UK,Small,New,Project-based,1128.2,45,68,0.75,Declining,Negative,4,TRUE,0.48,0.32,1
1976,EduPrime,IT Services,IN,Small,New,One-time,8076.82,60,44,0.78,Stable,Negative,1,FALSE,0.8,0.81,1
1977,RetailVerse,Finance,IE,Medium,New,One-time,9967.33,60,61,0.37,Stable,Negative,2,TRUE,0.57,-0.04,1
1978,ClearTech Digital,Education,FR,Medium,New,One-time,5718.39,60,3,0.06,Declining,Positive,1,TRUE,0.59,-0.19,0
1979,FreshMart Foods,Finance,IE,Medium,New,Project-based,7448.92,30,47,0.84,Improving,Negative,3,FALSE,0.69,0.18,1
1980,ClearTech Digital,Retail,FR,Medium,Returning,Recurring,9405.13,45,64,0.93,Declining,Negative,4,TRUE,0.76,-0.74,1
1981,AlphaEdge Investments,Healthcare,US,Large,Returning,Project-based,4072.85,30,22,0.1,Improving,Negative,4,TRUE,0.61,-0.69,0
1982,GreenWorks Ltd,Healthcare,PK,Small,Returning,One-time,6495.79,45,53,0.92,Stable,Negative,3,FALSE,0.82,-0.47,1
1983,Meditech Labs,Healthcare,UK,Medium,Returning,Project-based,854.57,45,45,0.09,Stable,Negative,0,TRUE,0.77,-0.57,1
1984,DataBridge Analytics,Education,US,Small,Returning,Project-based,4574.89,45,61,0.85,Declining,Negative,1,TRUE,0.79,0.85,1
1985,SolarTech Energy,IT Services,FR,Large,New,Project-based,4834.25,45,73,0.56,Declining,Negative,2,TRUE,0.55,0.23,1
1986,EcoFuel Energy,Education,FR,Small,Returning,Recurring,5345.18,60,14,0.77,Declining,Positive,5,FALSE,0.63,-0.16,0
1987,SmartBuy Retailers,Retail,IN,Medium,Returning,One-time,5282.73,30,42,0.89,Declining,Negative,3,TRUE,0.69,0.48,1
1988,DataBridge Analytics,Retail,PK,Small,New,One-time,6803.72,15,59,0.51,Declining,Positive,5,FALSE,0.31,0.68,1
1989,NovaEdge Digital,Manufacturing,UK,Large,New,Recurring,9143.81,15,74,0.95,Improving,Negative,3,TRUE,0.45,0.65,1
1990,BlueWave Analytics,Education,UK,Large,Returning,One-time,6391.77,60,33,0.55,Stable,Positive,5,FALSE,0.57,-0.57,1
1991,EcoWare Packaging,Healthcare,FR,Large,Returning,Recurring,9940.98,15,22,0.22,Improving,Negative,1,TRUE,0.49,-0.34,0
1992,PrimeTech AI,Construction,PK,Large,Returning,One-time,4468.36,30,57,0.41,Stable,Negative,2,FALSE,0.67,-0.98,1
1993,AutoParts Depot,Manufacturing,DE,Small,Returning,Project-based,5957.53,45,34,0.46,Declining,Negative,4,FALSE,0.53,-0.39,1
1994,PureBuild Construction,Construction,IN,Large,New,Project-based,6077.72,30,17,0.42,Declining,Positive,2,TRUE,0.38,0.78,0
1995,HealthPlus Pharma,Manufacturing,UK,Medium,New,Project-based,1974.3,60,44,0.64,Improving,Negative,5,TRUE,0.53,-0.91,1
1996,AgroFresh Farms,Finance,FR,Medium,New,Recurring,6574.48,45,49,0.7,Declining,Negative,3,TRUE,0.44,-0.98,1
1997,IronClad Metals,IT Services,IE,Medium,Returning,One-time,1625.58,15,53,0.35,Declining,Positive,0,FALSE,0.72,-0.41,1
1998,EduPro Learning,Healthcare,PK,Large,Returning,Project-based,371.96,45,40,0.75,Declining,Positive,4,FALSE,0.54,0.7,1
1999,BrightStar Retail,Healthcare,FR,Large,New,One-time,5152.22,45,39,0.45,Stable,Positive,5,FALSE,0.37,-0.2,1
2000,PeakWorks Engineering,Manufacturing,IE,Large,Returning,One-time,2835.52,45,22,0.67,Improving,Positive,1,TRUE,0.85,-0.36,0
2001,BioEdge Pharma,Healthcare,UK,Small,Returning,Recurring,490.1,60,43,0.32,Stable,Positive,0,TRUE,0.68,-0.89,1
2002,BrightEdge AI,Healthcare,PK,Small,Returning,Project-based,6492.54,60,65,0.92,Declining,Positive,0,TRUE,0.67,0.19,1
2003,IronGate Construction,Manufacturing,IN,Large,New,One-time,3967.41,15,9,0.45,Stable,Positive,1,FALSE,0.64,-0.1,0
2004,HealthPlus Pharma,IT Services,IE,Large,New,Project-based,7577.31,30,23,0.84,Stable,Positive,5,FALSE,0.4,0.47,0
2005,SmartBank,Education,IN,Small,New,Project-based,3659.79,30,33,0.35,Improving,Negative,2,FALSE,0.46,-0.02,1
2006,PixelWorks Media,Finance,DE,Medium,Returning,Recurring,4981.8,60,20,0.57,Stable,Positive,0,FALSE,0.65,-0.51,0
2007,CloudLink,Retail,FR,Medium,Returning,Recurring,4103.65,15,39,0.5,Stable,Positive,4,TRUE,0.5,-0.5,1
2008,BlueWave Analytics,Construction,US,Medium,New,One-time,1435.03,30,35,0.53,Declining,Positive,5,TRUE,0.65,0.77,1
2009,DataBridge Analytics,Education,IE,Medium,Returning,Recurring,5523.57,30,28,0.69,Stable,Positive,5,FALSE,0.42,0.27,0
2010,UrbanGrid Builders,Education,UK,Small,New,One-time,7104.8,30,39,0.26,Stable,Positive,0,TRUE,0.38,-0.65,1
2011,SkyWare Systems,Healthcare,FR,Small,New,One-time,9359.77,30,30,0.26,Stable,Positive,1,TRUE,0.44,-0.77,0
2012,BrightLine Transport,Healthcare,IE,Large,Returning,Recurring,9831.49,60,12,0,Stable,Positive,5,FALSE,0.64,-0.19,0
2013,CloudLink,Retail,FR,Large,New,One-time,5877.43,45,63,0.61,Stable,Negative,3,TRUE,0.84,-0.78,1
2014,CloudWorks Ltd,Finance,DE,Medium,New,One-time,1972.05,60,30,0.73,Declining,Positive,5,FALSE,0.6,0.26,0
2015,PowerGrid Utilities,Finance,IE,Small,Returning,Project-based,1796.66,30,46,0.46,Improving,Negative,1,FALSE,0.72,-0.61,1
2016,FinEdge Corp,Education,FR,Large,New,Recurring,5219.42,45,23,0.25,Declining,Positive,2,TRUE,0.42,0.3,0
2017,EcoPlus Packaging,Retail,UK,Small,Returning,One-time,8302.97,30,60,0.86,Declining,Positive,1,FALSE,0.35,0.64,1
2018,EduPrime,Retail,IN,Medium,New,One-time,5288.05,30,39,0.62,Improving,Negative,3,FALSE,0.85,0.36,1
2019,NovaCom IT,Education,FR,Small,Returning,Recurring,993.62,60,44,0.81,Improving,Negative,2,FALSE,0.67,0.38,1
2020,SmartBank,IT Services,IN,Large,New,One-time,4634.53,60,74,0.73,Declining,Negative,2,TRUE,0.5,0.09,1
2021,TechLine Systems,Finance,IE,Large,New,One-time,3976.68,45,31,0.84,Stable,Positive,1,FALSE,0.8,0.07,1
2022,OmniTrade Co,IT Services,US,Small,Returning,One-time,4026.25,45,30,0.64,Improving,Positive,1,TRUE,0.87,0.4,0
2023,EuroTrade Exporters,Retail,IE,Large,New,Recurring,1536.29,60,65,0.67,Declining,Negative,1,TRUE,0.35,0.71,1
2024,CityNet Communications,Construction,DE,Small,New,One-time,7217.89,45,53,0.83,Improving,Negative,0,FALSE,0.57,-0.03,1
2025,BluePeak Insurance,IT Services,IN,Medium,Returning,Project-based,2946.88,30,64,0.76,Improving,Negative,1,TRUE,0.37,0.69,1
2026,SmartBank,Healthcare,IE,Small,New,One-time,8819.38,15,74,0.77,Stable,Negative,4,TRUE,0.49,0.75,1
2027,FinEdge Corp,IT Services,IN,Large,Returning,Project-based,3559.18,60,72,0.2,Declining,Negative,3,TRUE,0.55,-0.1,1
2028,MobiLink,Retail,US,Large,New,Project-based,7186.29,15,31,0.47,Stable,Negative,5,FALSE,0.75,0.88,1
2029,DataBridge Analytics,Healthcare,IE,Small,Returning,Project-based,6435.58,30,64,0.66,Improving,Positive,5,TRUE,0.54,-0.25,1
2030,AutoDrive Technologies,Retail,IE,Small,New,One-time,7598.15,60,53,0.6,Declining,Negative,3,TRUE,0.53,-0.61,1
2031,Insight Analytics,Manufacturing,IE,Medium,New,Project-based,4689.6,15,25,0.1,Declining,Positive,2,FALSE,0.33,-0.51,0
2032,CloudLink,Education,US,Medium,Returning,Recurring,3932.72,60,44,0.98,Declining,Positive,0,TRUE,0.35,0.76,1
2033,AutoWorld Services,Education,IE,Large,Returning,Recurring,9600.93,45,27,0.24,Stable,Positive,4,TRUE,0.34,0.74,0
2034,CloudWorks Ltd,Healthcare,PK,Small,Returning,Project-based,6789.88,60,70,0.33,Improving,Negative,1,TRUE,0.8,0.79,1
2035,IronGate Construction,Manufacturing,UK,Small,Returning,One-time,5921.11,60,16,0.4,Improving,Negative,2,FALSE,0.45,0.87,0
2036,Omega Manufacturing,Construction,DE,Large,New,Project-based,802.41,45,31,0.29,Stable,Negative,3,TRUE,0.39,-0.87,1
2037,BioPure Chemicals,Manufacturing,IE,Large,New,Recurring,4697.63,45,19,0.31,Stable,Negative,1,FALSE,0.85,0.03,0
2038,NextStep Consulting,Education,PK,Small,New,One-time,8442.78,30,42,0.29,Declining,Negative,4,FALSE,0.61,-0.15,1
2039,CreditEase Bank,Education,IN,Small,New,Recurring,8418.97,15,75,0.97,Stable,Negative,2,TRUE,0.65,-0.57,1
2040,QuickServe Delivery,Education,DE,Large,New,Project-based,606.49,45,35,0.63,Stable,Positive,5,TRUE,0.46,0.78,1
2041,SoftCore IT,Education,DE,Medium,Returning,Project-based,8303.89,30,38,0.27,Declining,Negative,1,FALSE,0.9,-0.49,1
2042,PureBuild Construction,Retail,UK,Small,New,Project-based,6256.53,30,35,0.17,Declining,Negative,1,TRUE,0.46,-0.33,1
2043,AutoParts Depot,Healthcare,DE,Large,New,Project-based,9377.4,60,29,0.92,Improving,Positive,5,FALSE,0.64,0.93,0
2044,MediCore Systems,Education,US,Small,New,Project-based,2234.64,45,45,0.62,Stable,Negative,3,FALSE,0.41,-0.71,1
2045,PeakFinance,Education,IE,Medium,New,Project-based,96.75,30,7,0.73,Improving,Positive,4,FALSE,0.88,0.74,0
2046,NextStep Consulting,Construction,US,Small,Returning,One-time,9119.72,45,65,0.71,Declining,Positive,5,TRUE,0.65,-0.61,1
2047,PrimeTech AI,Finance,UK,Small,New,One-time,5164.6,60,50,0.78,Stable,Negative,3,TRUE,0.69,0.18,1
2048,NextGen IT,Education,FR,Large,New,One-time,4289.96,60,29,0.48,Stable,Negative,4,FALSE,0.61,-0.55,0
2049,BioLab Research,Retail,IE,Medium,New,Project-based,387.4,15,28,0.71,Stable,Negative,2,FALSE,0.8,0.21,0
2050,BuildMax Engineering,Education,DE,Large,New,Project-based,2709.36,60,57,0.65,Declining,Negative,1,FALSE,0.49,-0.44,1
2051,Omega Manufacturing,Healthcare,PK,Small,New,One-time,1552.44,60,32,0.7,Declining,Positive,3,TRUE,0.8,-0.28,1
2052,AutoParts Depot,Finance,IN,Medium,Returning,One-time,5446.57,45,41,0.81,Improving,Positive,0,TRUE,0.38,0.55,1
2053,VentureX Holdings,Retail,US,Small,Returning,Project-based,4921.84,30,38,1,Declining,Positive,2,TRUE,0.44,-0.7,1
2054,BrightWave Finance,Construction,UK,Medium,Returning,Recurring,3603.29,15,56,0.61,Declining,Negative,4,TRUE,0.51,-0.47,1
2055,MobiLink,Retail,IE,Medium,New,Project-based,2888.67,30,65,0.52,Declining,Negative,4,TRUE,0.49,0.73,1
2056,BluePeak Insurance,Manufacturing,UK,Large,New,One-time,8765.05,15,53,0.29,Improving,Negative,4,TRUE,0.85,-0.19,1
2057,AeroSpace Industries,IT Services,PK,Large,Returning,Recurring,332.09,30,56,0.69,Stable,Negative,3,FALSE,0.61,-0.18,1
2058,BrightLine Transport,Retail,PK,Medium,Returning,One-time,4498.8,45,72,0.43,Declining,Negative,4,TRUE,0.74,-0.91,1
2059,SoftCore IT,Finance,IN,Small,Returning,Recurring,1823.26,60,22,0.06,Declining,Positive,5,FALSE,0.84,0.64,0
2060,BioEdge Pharma,Finance,UK,Small,Returning,Recurring,3734.76,45,27,0.33,Declining,Positive,4,FALSE,0.5,0.52,0
2061,CreditEase Bank,Finance,IE,Small,New,One-time,4924.01,15,27,0.6,Stable,Positive,2,FALSE,0.47,0.94,0
2062,RetailVerse,Construction,UK,Medium,New,Project-based,6013.83,30,49,0.61,Declining,Negative,1,TRUE,0.78,0.32,1
2063,SoftCore IT,Manufacturing,UK,Large,New,Project-based,3630.93,45,34,0.36,Declining,Positive,0,FALSE,0.86,0.1,1
2064,AlphaWare Systems,Education,DE,Medium,Returning,Project-based,1013.68,15,53,0.78,Stable,Positive,0,TRUE,0.75,-0.9,1
2065,DataSphere,Retail,IN,Small,Returning,One-time,2498.75,15,39,0.34,Declining,Positive,3,FALSE,0.3,-0.81,1
2066,IronClad Metals,Healthcare,IE,Small,Returning,One-time,7496.71,60,28,0.91,Stable,Positive,2,TRUE,0.71,0.24,0
2067,InnoHealth Labs,Education,PK,Medium,New,One-time,6019.92,60,64,0.73,Declining,Negative,4,FALSE,0.62,0.63,1
2068,SkyHigh Builders,Finance,FR,Small,New,Recurring,2636.54,15,32,0.45,Improving,Positive,5,FALSE,0.52,0.56,1
2069,AgriGrow Foods,Manufacturing,IE,Large,Returning,One-time,53.72,45,45,0.45,Declining,Negative,2,TRUE,0.88,0.28,1
2070,MegaLogistics,IT Services,IN,Medium,New,Recurring,1050.39,60,24,0.12,Improving,Positive,5,FALSE,0.37,0.43,0
2071,Zenith Logistics,Manufacturing,PK,Small,New,One-time,2981.77,45,34,0.3,Improving,Negative,3,FALSE,0.39,-0.13,1
2072,VentureX Holdings,Construction,FR,Medium,Returning,Project-based,1066.22,45,16,0.33,Improving,Positive,2,FALSE,0.62,0.11,0
2073,CloudLink,Finance,PK,Large,New,Project-based,285.07,45,41,0.31,Stable,Negative,2,TRUE,0.74,1,1
2074,BlueSky Airlines,IT Services,IN,Medium,Returning,One-time,7715.95,15,59,0.91,Declining,Positive,0,TRUE,0.33,-0.34,1
2075,SmartEdge Security,Education,PK,Small,New,Recurring,4132.17,45,50,0.77,Improving,Positive,5,FALSE,0.75,0.78,1
2076,BlueWave Analytics,Finance,DE,Small,New,Project-based,5118.96,30,50,0.99,Stable,Positive,5,TRUE,0.57,0.16,1
2077,EuroTrade Exporters,Manufacturing,FR,Small,Returning,Recurring,2323.22,45,34,0.28,Declining,Positive,5,FALSE,0.55,0.37,1
2078,EcoFuel Energy,Construction,DE,Medium,New,One-time,1056.31,45,5,0.38,Stable,Positive,2,FALSE,0.37,0.57,0
2079,CloudWorks Ltd,Retail,IN,Small,Returning,Project-based,3157.37,30,41,0.88,Stable,Negative,5,TRUE,0.35,-0.45,1
2080,AutoParts Depot,IT Services,UK,Medium,New,One-time,1746.17,45,29,0.88,Declining,Negative,3,FALSE,0.41,-0.41,0
2081,UrbanEstate Developers,Manufacturing,IE,Small,New,One-time,8937.42,15,45,0.58,Declining,Positive,3,TRUE,0.79,-0.52,1
2082,SkyWare Systems,Education,FR,Large,Returning,Project-based,2352.37,30,69,0.72,Improving,Negative,3,TRUE,0.6,0.6,1
2083,ClearPath Consulting,Finance,DE,Medium,New,One-time,7047.39,30,40,0.85,Improving,Positive,5,TRUE,0.52,-0.49,1
